,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
gasPrice-11,4,3.90911371211605,3.8021586260386,3.75664437656141,3.72484109706043,3.60352640025586,3.54931382927186,3.48255548475052,3.4089858631046,3.30339046540244,3.26433795752609,3.22217749738649,3.13935803966906,3.05732698944649,3.02304403096431,2.98333879084683,2.96790514356022,2.93173735915836,2.82012522364184,2.714320492589,2.66831272793533,2.60129538895648,2.52220532476075,2.46155412572176,2.39868805767248,2.36826704860032,2.35004736322119,2.29848098353695,2.23476481408438,2.18064799864415,2.13818479847859,2.12283101381758,2.07525277671137,2.03869073249148,1.98141199902047,1.97036164460056,1.90694026501781,1.88456606559531,1.84404440293524,1.82379181730976,1.77015177615709,1.75328508586186,1.70888618186732,1.65903536727129,1.63692253865207,1.61459544826284,1.55897224340177,1.52078513305598,1.50741564992864,1.45553419314329
gasPrice-12,4,3.85189303697242,3.76813561116156,3.68442793228739,3.64608086622654,3.59063846202515,3.51206078094793,3.45331975731542,3.33602792283353,3.25757965868943,3.20217221938074,3.16816717452595,3.11036987879097,3.08146105544136,3.04308214088366,2.98087600758841,2.92972982360538,2.87302972740764,2.80232576599122,2.77743317200206,2.74433257242065,2.65461864108814,2.63318158638243,2.59405741642218,2.51202489181893,2.43520959633762,2.3618814036866,2.30441741884714,2.28867810552904,2.26293080755765,2.24447919920111,2.22697867281485,2.21217452863806,2.15525117717237,2.14159215890514,2.1287455235017,2.06237172030531,2.01565497288485,1.98778925886751,1.97804099969567,1.93837345205163,1.89810971801096,1.85848614462143,1.80709159766957,1.78867624251279,1.75592758099974,1.71009834028316,1.68303184170825,1.66214128020723,1.6404565558258
gasPrice-13,4,3.89625403752672,3.76015893219844,3.68193339402013,3.62975870327604,3.51233221136596,3.42028196492073,3.33970321995164,3.25323876923238,3.22203770234773,3.17901625216755,3.12277124975414,3.11565055292723,3.09425217970538,3.03199637232629,2.96965749986044,2.90827805481907,2.85098082366554,2.78619163939811,2.72656576849654,2.68848473694625,2.62038296363582,2.54927352756785,2.48610508108082,2.46909063442431,2.41164047214028,2.32298281855939,2.29703656860717,2.2613681957041,2.18090996185771,2.13544273477919,2.10751031065906,2.0607011838777,2.00714328969733,1.97398761354631,1.9228982859248,1.89433513909397,1.84985003553307,1.80249791250397,1.76497728095301,1.74920879119458,1.71732256459201,1.68532022763541,1.6567279431058,1.61657304741092,1.59713436567184,1.55678640733743,1.53307980846986,1.48732952902114,1.44111694058409
gasPrice-14,4,3.96533936049877,3.87993915163902,3.79546558905986,3.7055960468019,3.64982237696738,3.58612857432371,3.53070857765656,3.41155458252463,3.36794034066006,3.34473669242267,3.26576618710385,3.20087921027245,3.13941666007911,3.13002256787856,3.06527943268311,3.02695111239759,2.99429023714408,2.93996160984898,2.84876064702673,2.82124291656269,2.76451149609795,2.71254429310298,2.70058885336789,2.66247346199188,2.59889273031742,2.52798817937856,2.52555952826875,2.44397248281095,2.41373530967409,2.34178730340585,2.25798256327007,2.2257654713253,2.17784808013576,2.11829647675206,2.05807017214032,2.02493916782055,1.96174800658373,1.94445821084303,1.88310001840183,1.84749989511946,1.83362929012538,1.782455863447,1.73454431563501,1.6715903024933,1.63775165724556,1.62587462681012,1.56641123724973,1.55767241153474,1.51680128646604
gasPrice-15,4,3.91315674555292,3.83798876489476,3.77436528539909,3.75699090893001,3.67607558350581,3.64228983577287,3.59621690954131,3.48097217565839,3.37996263797782,3.27272211545418,3.23677546440936,3.1799075771637,3.09514573135402,3.00730372247727,2.94427501645946,2.87296175335676,2.85548065880094,2.82792730619417,2.76335404018211,2.70752837839721,2.69366677371913,2.68002831640195,2.67563644813471,2.61353985499386,2.52423001168153,2.4640311756588,2.42062623408132,2.39635384011428,2.31692364595355,2.26787714049044,2.21452942774659,2.17190242037351,2.12823868454383,2.0919565914752,2.06563655844777,2.05072538215254,2.01489596855624,1.9476936599668,1.89959401564709,1.84912751644124,1.78792283042354,1.753737744611,1.7099463611483,1.6741930816325,1.65091363836009,1.61351098796466,1.59169056011182,1.55702081229776,1.51678464260534
gasPrice-16,4,3.90693544728652,3.80287326329033,3.73015033492217,3.66413860523007,3.55820334608802,3.45812938734867,3.38885142744781,3.30820768642941,3.21305069553236,3.18670073563935,3.16261548405354,3.11225349794838,3.02739247382128,2.97592371978134,2.90234148585909,2.81754004917275,2.75276318933587,2.70301401093479,2.65155031144723,2.60191173370501,2.58053059380069,2.52372513652345,2.48462229577608,2.44765517867457,2.4275664883928,2.34447233734579,2.29738737174942,2.25534940380709,2.17183752592359,2.13085069625796,2.08470879018477,2.05998903242798,2.0433394257338,2.01620776707347,1.96719641466958,1.93578356691423,1.89118407230557,1.83867326195056,1.80129095785098,1.77756975677932,1.72728229559053,1.69587045115662,1.65674184346871,1.64096662106589,1.59671164666167,1.58674748854773,1.56307316574117,1.53513442782037,1.49560825059444
gasPrice-17,4,3.91730696308089,3.83679506152508,3.75745607901647,3.64074264384123,3.57083194870009,3.46147638660401,3.3741089017035,3.352473262626,3.27064719260298,3.17378678771372,3.07002339664154,2.97735311413701,2.94616888349229,2.88859036802125,2.80211612199113,2.72213722111392,2.67865687239384,2.63309759819538,2.60335999268108,2.55931527658452,2.51433948836141,2.49181646063904,2.44639676183293,2.43209185617467,2.35050067995197,2.30370901202099,2.26416214943634,2.22240597353735,2.16307246861017,2.10899601276432,2.05577735924378,2.01537198721574,1.95647353877449,1.90670941697442,1.88636979042598,1.86564854018816,1.79899349026242,1.75513399169153,1.73429048831674,1.6789321876184,1.65685283198579,1.62757737148792,1.58612197398665,1.56927803018624,1.5302874786348,1.51106287579063,1.46059588606019,1.42463292866787,1.42087178722616
gasPrice-18,4,3.9055281082086,3.76210988730678,3.69379845366701,3.57734588774482,3.50455448368768,3.43225111293128,3.36923268279067,3.31804568579863,3.27489431535827,3.23984770066703,3.19615287143443,3.13890285852307,3.10564434813246,3.0260361529161,2.96855463851519,2.94523821754503,2.87209781333889,2.80516781579502,2.77199354600217,2.75312978606838,2.70586420505351,2.66755936979933,2.60187811770107,2.55139644161413,2.50958286512309,2.46352715122753,2.40331140341857,2.31932934570731,2.30440915639687,2.30190253533035,2.24919315114939,2.20165746953466,2.15245960125717,2.06777512045625,2.0127467041508,1.98915200047832,1.94184245127791,1.88273738422866,1.87006381144183,1.82558748462755,1.77330402099596,1.75851626312488,1.70440945903901,1.6729577287947,1.64634660760089,1.61544498072494,1.59447384506886,1.55582595956137,1.51888529873365
gasPrice-19,4,3.85994376771042,3.76487671352295,3.68186359356386,3.65287276531816,3.63079906281305,3.5838831517653,3.51143154892442,3.45776334242569,3.4109124460749,3.3595790314561,3.28943953131816,3.18692988695201,3.11669156256387,3.07596966461561,3.00090313413658,2.91324439844359,2.85115282412963,2.81456666929714,2.72571897287041,2.70214024794219,2.65545830643587,2.63497103803477,2.59848245462167,2.56272106790106,2.49681300475357,2.42591864252105,2.36506481514429,2.34953803496872,2.33958717935361,2.28803539976752,2.21868890380127,2.17815072638007,2.14077404214322,2.07048989869866,2.03312216933667,2.0090070464432,1.96082837509858,1.91593092673784,1.87286884323013,1.83068986769944,1.79160410604861,1.75313378962759,1.70690712133444,1.66477385396206,1.63284712140325,1.59728078834596,1.56805944134946,1.52276039705503,1.49147643719597
gasPrice-20,4,3.94306441602047,3.91703392236504,3.85237493705423,3.78837751646501,3.71390502438027,3.63115501804715,3.51547690768178,3.49009641077417,3.40754419481066,3.37563072939901,3.26371042429423,3.22424583262508,3.16207850259676,3.1033327740674,2.98649365620711,2.89154266418481,2.83602900869054,2.80650212050326,2.77505368580215,2.68383563722814,2.60356360164309,2.53409907103181,2.49632510019223,2.42633865719935,2.41202388685333,2.34869610253189,2.29796544731511,2.25261870909529,2.22446272477895,2.16195208327199,2.10330850366475,2.06176113491137,2.01999187410914,1.99847864006303,1.9540512398726,1.93972786216219,1.89154356711164,1.86406425899748,1.81249348604548,1.76919692982018,1.7044105316461,1.68338719921973,1.66902537928532,1.64369108765227,1.62278386590665,1.59155566843258,1.56190063141817,1.51993611935402,1.48301290463356
gasPrice-21,4,3.87753312082734,3.81307626906361,3.72648346604385,3.67049981619351,3.57882359223788,3.47859426800744,3.41691668101298,3.3570529767009,3.28911861220572,3.25770275171285,3.19338698332272,3.1706339857738,3.08608822631285,2.96862384904932,2.89126348211081,2.83872379721946,2.77274748864576,2.71926324938638,2.66049444716241,2.61216780753347,2.51948177383396,2.47751694526769,2.44214675378306,2.41739179551243,2.33770624892166,2.312622811167,2.24468785834861,2.20240395776011,2.16772552581855,2.11786541821208,2.08055391261906,2.03661171341951,2.00626976772147,1.99941187754073,1.95492701925392,1.93627428192078,1.88420619032574,1.8613100484075,1.8093839296673,1.77175820750448,1.71667752432451,1.69614719709402,1.64666139313521,1.62956378895546,1.59004674100612,1.5543089103935,1.53419395963347,1.50406892210991,1.47353954489053
gasPrice-22,4,3.93299160520013,3.8774608545625,3.81625547873975,3.68249485760474,3.57901020131502,3.55902719402416,3.46400735332936,3.40569297128882,3.34953152304443,3.27802347773544,3.23688797821441,3.13350622461604,3.07996341073922,3.00553692269835,2.951469554975,2.86780503776248,2.83360327572814,2.73659822105366,2.67512664463404,2.61415383229935,2.5408546604351,2.46858438200272,2.41826543330905,2.40812198184236,2.33829558909505,2.3297994175962,2.28773251025544,2.24587213786008,2.2007394849229,2.18493946409552,2.13285290678637,2.06755370867377,2.0168642000691,1.95793942003592,1.92155561200716,1.85844651866514,1.81838369109952,1.79149332900417,1.74716590319174,1.71924831093251,1.67884297737978,1.64282492590071,1.60271298142734,1.55946944246177,1.53575152976959,1.51990119388015,1.48784286200596,1.45036262756539,1.40822449914116
gasPrice-23,4,3.94371905685203,3.89905782544607,3.86654220876447,3.8490617638995,3.79897896949756,3.69802253247814,3.61407928936125,3.55567048532814,3.47108281518608,3.39875873100952,3.37914982188234,3.29331556054537,3.21730452543625,3.15688522127729,3.11090807644124,3.07363443561071,3.07057374455227,3.04596157673516,2.98480451353114,2.92136964463964,2.83534426792076,2.74391343932181,2.69821436721328,2.60629324194681,2.5645126002333,2.51226047076259,2.4794598332196,2.42701178951362,2.3842081018831,2.30799762469257,2.25844002937183,2.22567754881235,2.15735021344695,2.11948156132625,2.06308108294235,2.02523715062504,1.99487086212443,1.95504106335729,1.93335486925272,1.9187556616479,1.8799822168721,1.84327922362594,1.80693309930797,1.79186376266868,1.75272737641984,1.70184143786957,1.67017886210201,1.61995245801754,1.56877045589321
gasPrice-24,4,3.90295480824651,3.88243003863861,3.80487948058641,3.73147833311831,3.63808312433343,3.5527919004017,3.43913041560352,3.37941219303005,3.33389750459318,3.28836563460269,3.20252876225327,3.13726756989831,3.11479966779124,3.06224227664858,3.00018905546432,2.94652947187662,2.90754208567912,2.81965598171096,2.75880846032664,2.69640156611857,2.64207880808415,2.59238338712826,2.58299530463269,2.50344086473237,2.4277121673782,2.36581320693517,2.33178077367979,2.31719389629387,2.2299393315723,2.14854630804177,2.09789957853864,2.05531965320074,2.01233708937725,1.98492351006342,1.93545615732444,1.92190284498638,1.91697693416255,1.90309396958735,1.85188678478366,1.83524952703428,1.77587855805781,1.74451917256848,1.69563788160338,1.67417192769405,1.63373675359947,1.59781584317333,1.56658263621016,1.53997082599576,1.50379528444431
gasPrice-25,4,3.92324791843755,3.90416558680897,3.80644842706649,3.73903785301661,3.68581790697594,3.66668481156012,3.54093687733311,3.45238379846087,3.3374426828864,3.31030203662025,3.25548455585374,3.18776351549495,3.12016671782289,3.03721705316745,2.96613658155019,2.87676395885239,2.8034353366634,2.76694568468888,2.73799257201202,2.695407949063,2.60420949459749,2.58326446707424,2.50873785904042,2.4515536147512,2.43332730481688,2.38968303038082,2.3254789135584,2.25140830050371,2.20727317146548,2.15642566492868,2.07121525955401,2.05567619274026,2.03765917214995,2.0178812634199,1.96225239886303,1.93489299349472,1.89657610072182,1.85300864804182,1.79351584430777,1.76061455107747,1.73497346687712,1.6881187857174,1.65155769664065,1.60968803196327,1.58643747660711,1.53513761774348,1.51955898019804,1.48221605558661,1.45954582770349
gasPrice-26,4,3.94569328136618,3.86583089533582,3.77294159793515,3.66725194079482,3.5898221298546,3.46861564973345,3.37281550194272,3.28863774159654,3.24588222512589,3.19712132864688,3.08235798337524,2.98462247333006,2.9031479582666,2.85876225386759,2.78755128205469,2.6935061643999,2.63397186744858,2.58495487143068,2.5587899313013,2.46260346311747,2.40596758990384,2.35101105980467,2.30040330820256,2.26325206734003,2.22216958319655,2.19348260104157,2.14524593428347,2.1252517991251,2.08695440868385,2.04844191293422,2.01671420160957,1.96631659018353,1.9253493353836,1.89772512562177,1.83797279142874,1.81896690698637,1.81037057975986,1.79257640364493,1.73234612742106,1.67774592642548,1.64997345471468,1.62309973160508,1.58112452495911,1.54376144382522,1.51652212698347,1.47261198190566,1.43053090536077,1.39335399056224,1.38145542838066
gasPrice-27,4,3.91873036529602,3.89750074527506,3.84137383158878,3.77008504780279,3.68590980217784,3.61075501617351,3.51987245667368,3.41633951572519,3.3355367516056,3.26164184226698,3.20157028803901,3.14068943523011,3.09649983583977,3.03639945425079,2.94048640881736,2.87001212445338,2.81807739981592,2.7676644242202,2.73797415267545,2.67435074633568,2.62567394629027,2.57178069669211,2.53129028720248,2.48717480632393,2.44755319637909,2.40206336357259,2.39383783826294,2.34196697480013,2.27496979881944,2.23190827264171,2.18537830763739,2.16574781369823,2.11619146990232,2.07592856761957,2.04517669972208,2.03090632057403,1.9816007635166,1.940965033302,1.92558054412906,1.87940564789295,1.84646430527873,1.83093669678247,1.79030743164128,1.72567802477573,1.7200477116797,1.69660077868215,1.66830800421844,1.64768305697598,1.62456512492255
gasPrice-28,4,3.88360851854627,3.85473187541902,3.77335057561204,3.67049618005358,3.53617194199547,3.46581119481046,3.34898627313144,3.30374027990657,3.25507355069963,3.20967142054693,3.13784415882765,3.05257529804804,2.99551228791251,2.92468405417896,2.87973004100243,2.83563186936844,2.76961662831504,2.68382477541826,2.64856084262362,2.56344020589958,2.49164145119916,2.46158268427963,2.40677435383256,2.38341205075395,2.33703580873357,2.28033570479003,2.19854913042827,2.15981647258113,2.11413961290501,2.05678045770242,2.01413477902565,1.97913115926226,1.94834973851514,1.88460654232157,1.8647522487072,1.82387592154586,1.79591870846286,1.76972874816783,1.72232629847928,1.68999138573849,1.63422734969338,1.60836690682464,1.60044199201169,1.57401545522984,1.54151158692628,1.51402139547945,1.47237260601524,1.46090785517333,1.44350465934891
gasPrice-29,4,3.94700096020241,3.88280836323791,3.83802881420434,3.74797732616522,3.68725628134168,3.56044412137198,3.4427416125953,3.34980715237111,3.30410498579974,3.24691301687476,3.22710924511008,3.19859222897808,3.08906528037842,3.04622203384547,3.02224855493302,2.97262705915469,2.90762495377581,2.84379659170532,2.77505007991219,2.72670901869868,2.63346463156674,2.58111073475372,2.53898425184457,2.5034030439899,2.42187830898054,2.37142634647255,2.33176478166245,2.31914279351044,2.24781772277658,2.20698283987146,2.17123506118963,2.12854802325943,2.0806407525757,2.03227198671239,2.01142533227637,1.93680457407755,1.89055918611662,1.86590293315846,1.81613043108573,1.77674661431459,1.74326686389343,1.6894876360422,1.65923755461604,1.63666683788771,1.59752522036174,1.57366293215066,1.57005808989421,1.53307946749723,1.50817138536227
gasPrice-30,4,3.98143104017961,3.83647150065318,3.77504877037948,3.72329708072655,3.65307951548264,3.60044697986457,3.52258213008862,3.42997407004985,3.34574749001737,3.24625400862893,3.18150793616858,3.1720011013052,3.14074953000473,3.08566327136068,3.00725054636998,2.9694334116922,2.87236057780135,2.83514393971263,2.76777324237177,2.71464276823408,2.6704025281603,2.63325902261499,2.56859129772095,2.54723666730648,2.53509511095327,2.49227874197244,2.45046649631055,2.38162579354004,2.34038152308047,2.31936490481695,2.25097400301852,2.2199782353006,2.15746531390273,2.11505155518273,2.08628605850428,2.01759700644986,1.97848371276436,1.92451415679207,1.88542018757768,1.85607410692493,1.79688702370419,1.78063760038249,1.73457795428829,1.68505151445951,1.63950608378814,1.60731152547038,1.59604429006336,1.54302417969375,1.51818177501914
gasPrice-31,4,3.93742390889533,3.83851270822501,3.70929962296189,3.63799325238911,3.55295411759372,3.45169630343493,3.42072873035261,3.36031024649809,3.27652293366668,3.23573075710635,3.11937079682458,3.06063622733315,3.00367294460029,2.98825074582989,2.92425202103199,2.87348621562745,2.82194346416901,2.79875445429895,2.75652882079627,2.6914432719142,2.64855406892616,2.63068587032202,2.60880904825996,2.58257562595548,2.52850206402736,2.50581704820067,2.44709830909647,2.40802983236149,2.33052584332819,2.27235496507847,2.20309761653168,2.15580270372302,2.13483501747687,2.09071516536428,2.06025764229649,2.01215598240636,1.97957293045033,1.92435865230938,1.89680870481494,1.85369456016009,1.83070147481561,1.801845505755,1.78429182995724,1.75463936524127,1.71978716188644,1.71379194793312,1.70490534600794,1.68997920855155,1.64615485989395
gasPrice-32,4,3.85475432806445,3.7223842740991,3.67057865926378,3.61074480281075,3.5147508187488,3.45606883441672,3.34164445201953,3.24882707768485,3.12030602806703,3.07880838239172,2.97252915882868,2.9478247988987,2.93670409801186,2.87814240144478,2.8390200732579,2.78922006797669,2.6987673857771,2.62650237929739,2.5917899842182,2.54040587936159,2.49797462821722,2.4428764804926,2.37674444319793,2.32668774071103,2.2636392809906,2.24110754748425,2.19135145450275,2.14080362813876,2.10606955450203,2.05756419726777,1.99834093524983,1.96468691689574,1.91765710000279,1.88864578615261,1.84204086231474,1.78266999800358,1.7673523339948,1.75676939551657,1.70305663804248,1.66073886476711,1.63193006057858,1.59634385879582,1.55930420139263,1.51328417967495,1.47652746807841,1.47208908588261,1.43881081390412,1.40942025220024,1.37211154657409
gasPrice-33,4,3.88140228504415,3.78410633272046,3.72571267593838,3.63818459551279,3.6339049060806,3.58349138734101,3.50063026617215,3.46011517420012,3.40731517316156,3.30866496133422,3.25232028125136,3.13875196635306,3.06359928719186,3.03088028607163,2.99561080057206,2.90417373983268,2.8294844342145,2.76529130539889,2.70300313342387,2.65702011292465,2.59955248543279,2.55183138246563,2.50773343977557,2.41511095372562,2.40213631834831,2.3589486706635,2.28853416359331,2.21676814800747,2.18778973975108,2.13557824709905,2.09406361409089,2.03547907008838,2.00949486159525,1.98150674777401,1.93304812337025,1.86804501085099,1.81930300783973,1.78463939260563,1.75371385140457,1.73638735483628,1.72281513790756,1.66594267323287,1.63337279748398,1.61202236159827,1.55828540298449,1.55436532298681,1.52584218467281,1.47121091791351,1.44120253782968
gasPrice-34,4,3.96064214368163,3.88289349833621,3.79234159563751,3.77746544792122,3.63941640289935,3.55237284974392,3.49460076703436,3.43825618964999,3.3740549283661,3.27562938948928,3.21425924146978,3.12649010474843,3.03571226148491,2.93842527157982,2.85552571655645,2.77102432671302,2.70898034999184,2.67740756574266,2.64422630389238,2.59619818374197,2.52679544728436,2.48034547940509,2.44961772647176,2.38482824842083,2.35902072629232,2.3083708668458,2.26267957405429,2.23040831529979,2.17775066122295,2.09778873190591,2.0553947068737,2.01002406887396,1.99161228772165,1.94279503931244,1.93114065290206,1.91098600422775,1.86412204520562,1.82424313242838,1.80269610554851,1.75939126867704,1.72718347418781,1.71008122014227,1.68679992520517,1.64385601931314,1.61041226341284,1.57383925113534,1.54050489543567,1.51126418984086,1.48926487840646
