,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
gasPrice-11,4,4.04644488980139,4.1289539587336,4.19186890827642,4.24808724210175,4.35184486406215,4.39375993623631,4.45599727199522,4.51883144512226,4.59573178229233,4.73013044651734,4.83327284450485,4.92107992410469,4.97820372758555,5.08824079015724,5.22886801635693,5.29260052031015,5.47649001229648,5.55635575228403,5.67216908989452,5.8202634697617,5.92136809818607,6.10123626459439,6.18827698797487,6.26940210569159,6.33413735917302,6.44788734717237,6.47146289411791,6.49949009731119,6.6878208162464,6.80569477910243,6.97621752584297,7.15400562356014,7.23954274156025,7.37639917126947,7.49295963571875,7.64602543266975,7.75324540172624,7.88362481430911,7.9537231739368,8.13201306626278,8.28026663721365,8.40489416465225,8.63391619851407,8.79183024610824,8.90069042098987,9.1458820852555,9.45499279485675,9.65776274705716,9.77491642997662
gasPrice-12,4,4.07708818107689,4.13779800356109,4.19407092734751,4.31083558810903,4.36528463021225,4.45121428802707,4.51589935274285,4.69226352511998,4.80737323125132,4.88185509152522,4.94374043235918,5.01134902851661,5.10202863225567,5.17287197296789,5.27639704760636,5.31062101601543,5.44749451086638,5.53021437941588,5.54543554993121,5.62750406549173,5.68509702523302,5.8068916940142,5.98554075552872,6.09982078025883,6.17556229786517,6.32535795003018,6.50841978579127,6.65846639848694,6.81816836575212,6.93681458073451,7.09566278643043,7.16388957926594,7.29077492877208,7.53794311309234,7.72906541212949,7.90667398139611,8.18603983972111,8.40932462796602,8.45146473899008,8.70131554444157,8.71527738176252,8.85267760527048,9.10630542982882,9.2529856710072,9.44745443884847,9.49614059339456,9.64274931959961,9.744935580209,9.94350533902217
gasPrice-13,4,4.07507130819171,4.19430088587012,4.23378491594949,4.31202371565699,4.43301005085222,4.47376633059908,4.5860536001167,4.65618536892809,4.73501863797163,4.76173296022854,4.83871522987572,4.93060492779084,5.05424624610403,5.16545345227753,5.25134544662389,5.39578235013584,5.53269353330611,5.71801707528357,5.85556527946483,5.93465116678131,6.15109628411914,6.34581566801681,6.47772525071587,6.52074127104253,6.69426502166177,6.77875169166031,6.81437614860483,6.93129324086644,7.09389997829032,7.1780961240949,7.24066180833461,7.2806304671932,7.44285084487787,7.68641985849485,7.82966202964021,8.03906984213708,8.11176464541757,8.1881927984916,8.35893877959776,8.57455058164453,8.7433706571013,9.02514401401172,9.36014457779843,9.5833616499636,9.78038336760143,10.1198327638909,10.3422255623981,10.5926242318244,10.8351901647821
gasPrice-14,4,4.06842369467264,4.14805252694414,4.18283351652101,4.28181936966633,4.37749761888443,4.47290098333448,4.60828424401972,4.72568124910731,4.86400239420118,4.99117745094985,5.15205681783163,5.2332244163274,5.36302298185709,5.45076973101208,5.51482476534141,5.60255387188617,5.65487547616629,5.73061290693725,5.89358064574205,6.02076664198093,6.17431363340326,6.20160304965085,6.27734260627276,6.36153520234563,6.4490841593997,6.49298755282024,6.56668133720443,6.67216245557783,6.74988105206992,6.90008364214155,7.06827938928321,7.2424042853168,7.37011419278682,7.42921712409395,7.65159168963076,7.78415803473765,7.96182962828501,8.12918829688944,8.2693973165491,8.44935823075353,8.64699713915077,8.73284325401643,8.96595404284454,9.23895706882375,9.54623154532867,9.66824919531456,9.9375825719883,10.1232345458964,10.3364585690064
gasPrice-15,4,4.093689376952,4.1087111504376,4.18215579478725,4.32120395951059,4.41786629905712,4.49763284420771,4.62314564282037,4.72785362921787,4.89415143024449,4.92232098251477,4.96770518290354,5.10152593588322,5.21523549031596,5.27983932505987,5.36011402408533,5.48169295479255,5.55174533400704,5.64875360156618,5.70818754487237,5.85181968278209,6.06470476685573,6.15628807200521,6.30723334247807,6.39621375440686,6.59247288499613,6.81854941641168,6.92092405719291,7.07309583732853,7.18858943582481,7.31000646823035,7.4820961220812,7.58172690663013,7.76449086393956,7.97546584541621,8.16121664414239,8.30560687332327,8.42919634963621,8.6954231165806,8.81486651772287,9.01034766047549,9.13754215558168,9.30826760888952,9.48577078789551,9.57739706243257,9.84987856124487,9.98011300259132,10.1255779437557,10.440049566793,10.7662353146018
gasPrice-16,4,4.10086028264791,4.22128834713228,4.33447556103876,4.39384679180952,4.45772359488895,4.54646005161546,4.62689645877741,4.72986251367817,4.86179249493612,4.91302595464771,5.00212195493494,5.04042107250485,5.1792998985616,5.33703673951369,5.40036725005489,5.50338313230878,5.68107007343749,5.81446800531735,5.86569546426875,5.96681570705712,6.13253036046051,6.26177028041854,6.45017136040029,6.5930512906441,6.72407226811504,6.87926889518638,7.10828181087715,7.2732292809984,7.52765322236971,7.73880079542601,7.94790689515151,8.06332097889495,8.17196863743689,8.26333646928133,8.39200423816231,8.53897080286023,8.73269776955292,8.93653915003577,9.23351627650639,9.33110097107498,9.57799413099175,9.90963895938989,10.1115206859675,10.1195795427261,10.1317457113262,10.3219632714868,10.5277187687983,10.7201575742151,10.9712514248961
gasPrice-17,4,4.01145115517699,4.0900279071642,4.15196593230688,4.25185113765322,4.39500989393518,4.47515386363696,4.54401495143766,4.62365698744468,4.6610047175097,4.74459582712219,4.82781386398013,4.96402997749264,5.08349371372792,5.24132670347611,5.36089999013102,5.54753047330226,5.68991844322933,5.82521718799532,5.95928691577433,5.98033667335221,6.14175350587303,6.33507056797645,6.39413719165561,6.587017733535,6.73294605249281,6.82610210608104,6.94556055770371,7.07251111402292,7.16454943892235,7.19636519461236,7.42961543742487,7.46464295773005,7.66292952184632,7.9006048191917,8.15066797079806,8.37781357237895,8.53865705749172,8.65996350614544,8.82435021302093,9.02804209915637,9.1941336671327,9.29220535661893,9.61726177965002,9.71878085275232,9.80586462094361,10.0040925408603,10.1610977936004,10.4054403482346,10.6323685249229
gasPrice-18,4,4.09229793756132,4.20158570634587,4.3056586472183,4.33178603950588,4.42147680519874,4.57698411285041,4.69682097428848,4.80426203102372,4.85813823763093,4.90818894606439,4.98541410645786,5.06297651432038,5.20494749909626,5.26480623275238,5.32805080614688,5.39589010703006,5.54866852223907,5.63815831861744,5.72261496917834,5.77487774548436,5.89250740268648,6.03007808932657,6.05096239161079,6.20430894804014,6.36075365321412,6.48908767918207,6.58117156255249,6.76461989930518,6.8676642148325,7.05277851124237,7.17882689778435,7.29480889088822,7.47392892199757,7.58237508234237,7.65076360787218,7.83672888800197,7.98531187670473,8.13503402626404,8.24152998702225,8.55851536143963,8.7497926251835,8.97389011060343,9.15664430943293,9.33717336176505,9.62385097306665,9.76526185625294,9.90171811624211,10.2467030380569,10.4844865204083
gasPrice-19,4,4.12376161917737,4.20883738933461,4.2524446289276,4.34083855853545,4.43643917232903,4.52148884444389,4.61684794495191,4.71973925292084,4.80108074858881,4.9175122009596,4.93479198283669,5.04629027214788,5.17233238371435,5.20718583321373,5.33368390873043,5.42930872900434,5.56835887949711,5.74542477781165,5.83456158718671,5.93078248685717,6.09856438233567,6.24135292558738,6.4386266501944,6.66429421903437,6.76751201140855,7.00991051738333,7.21907065465482,7.32549490929728,7.46200735498606,7.56600322801343,7.7511492920116,7.9308227631568,8.06676089935,8.17046056164735,8.43165141910179,8.59280782316216,8.76331386844058,8.88445230224626,9.10455698353549,9.28299141954206,9.55490011364765,9.79482841929798,9.9710921949082,10.1593136897411,10.4723352421159,10.6443866356704,10.7981958879085,11.0812890433387,11.3771763765272
gasPrice-20,4,4.12171084372752,4.19745933973678,4.2440849748463,4.28412968576874,4.33226207624138,4.38817148436041,4.49496641637134,4.54392002861696,4.608081860795,4.67961888117078,4.79321423539212,4.86302516941722,5.0227525640139,5.07201088129283,5.21873973026785,5.33525105295615,5.47132043264835,5.51617194380699,5.68967364827334,5.78324168630891,5.93810222781819,6.03133730235839,6.07843859161288,6.148489660696,6.25681151365903,6.34663339898013,6.41109867224654,6.54461794447323,6.66419232912536,6.79513727521775,6.89467411685768,6.98469555787701,7.16868492979674,7.30250350225212,7.44756335939165,7.67729475803463,7.85642780032287,7.9882108853074,8.1053230112333,8.33332251184122,8.48125721724698,8.68146252675814,8.96796091484878,9.15582426702533,9.2674753827287,9.31873955845771,9.56021653451324,9.78037689991855,9.9762398136003
gasPrice-21,4,4.05586659268786,4.08141139397857,4.14276641316729,4.17971415143412,4.27837409750369,4.34011806890652,4.4496095211337,4.55453931566596,4.61736554264872,4.71306898742494,4.84326538970163,4.91571824141233,5.03102551288713,5.14644235906655,5.25465589269923,5.43811879996388,5.52808414193857,5.59975621233817,5.74409160594062,5.85943966095346,5.89438691868088,6.10638763934616,6.23312879026239,6.32567841528234,6.38497972353233,6.50094968489097,6.63139405514609,6.68674859544766,6.90676050021173,7.08305701439823,7.15784784340112,7.22726370218001,7.48892622209974,7.64175405049615,7.89054942732066,7.9636471900584,8.07035187438225,8.18338839414977,8.44380421833625,8.55572449122927,8.77023547346161,8.99519431785486,9.22916945286006,9.43703940108323,9.61826912016564,9.78144203870459,9.93368693280116,10.1036139158536,10.3735383532444
gasPrice-22,4,4.09640458453623,4.20454339093339,4.30967349274997,4.4405425925044,4.5162873365394,4.5738766314366,4.6894078860127,4.74790117517549,4.86502046585828,4.91123886723872,5.00003201051983,5.04120910643741,5.14379287596264,5.27472138851069,5.4301263736143,5.44161069662863,5.55079411876123,5.67681474183398,5.81170934284326,5.93420304401393,6.04082715883193,6.12984413646938,6.29560549703259,6.48129709238707,6.56429491409117,6.67379152004546,6.74987478260205,6.95377132457716,7.14253945612035,7.36142322671383,7.38484962517837,7.54321514962062,7.69402733391057,7.90926778845365,8.21908652850342,8.3004825324684,8.55677241188424,8.80987143494206,8.9773694112957,9.073372126245,9.35956637978542,9.71539527669053,9.88812004811585,10.2061540321351,10.2948788916994,10.3967871024787,10.5005071720651,10.6159557889894,10.7855948546995
gasPrice-23,4,4.0355633608977,4.07306769065846,4.21470439394373,4.26391276224332,4.38197325467355,4.43979414587533,4.5503442949042,4.66185755520802,4.71328884213502,4.82334339733224,4.94436280316831,5.04407341845683,5.18780897802952,5.23943598469624,5.43993194542008,5.55888632170868,5.66944473308357,5.71803236847641,5.84973397276574,5.99312961529299,6.08947207536027,6.18509733515245,6.21506677173032,6.30085917613797,6.39526515033035,6.51592836715922,6.65612362872647,6.88985266692687,7.02103947455579,7.0710452220294,7.20503427743028,7.41937663417492,7.50454981571318,7.65412582170058,7.84463432176693,8.10415345425949,8.27564790732211,8.55505799569308,8.75400230333441,8.86666098232491,9.07252264698707,9.23459221120572,9.30154180042085,9.48293054241175,9.58136052506531,9.73981730911959,9.9447443407083,10.1087907015434,10.2388741682582
gasPrice-24,4,4.09504531298605,4.13205249213666,4.23261997658559,4.31336156676846,4.41336243905144,4.48995178239054,4.54902863592523,4.61277521168448,4.68948431925724,4.7699138963085,4.83163977515122,4.92082911073955,4.97176245560485,5.03218089035315,5.19802550648067,5.30971967854277,5.43737292569729,5.52603963973883,5.59736220979544,5.70853312430528,5.87111796879351,5.99269377344081,6.10662749409603,6.1844228117381,6.39258653732783,6.55628271477378,6.7261726675442,6.80135856862842,7.01192804233085,7.10499595535041,7.33023711235145,7.41866031130501,7.48814541876268,7.58313421811921,7.65424241464955,7.82174193349089,7.96590410014002,7.99270791574936,8.00170493949682,8.16720781846007,8.20173090589593,8.44484141225883,8.62420243603182,8.88428607928188,9.13345937412765,9.33244546380518,9.45476132307374,9.57361686658129,9.72060568587339
gasPrice-25,4,4.03740396198328,4.06522885541851,4.13252955320254,4.19155265324082,4.26375917314238,4.32414500995292,4.42744193767069,4.45900429095917,4.53494751438302,4.63861444230126,4.70505399055837,4.77191048184411,4.86406783144451,4.90117673046771,5.05358254575113,5.11883288316512,5.16907082754042,5.30513773898488,5.33519281243357,5.51757966044705,5.67038960987757,5.78309334900589,5.9044809790205,6.04253055132439,6.12471528611252,6.2808303432986,6.38619222210474,6.46559449206434,6.55706147517718,6.70039554663348,6.74543529420016,6.86050490091857,7.00799777929979,7.12518797779707,7.25385352954272,7.41915471756143,7.58902467384742,7.62356866988902,7.84139853214099,8.02236510356644,8.16461893474269,8.40524516350616,8.57941808712181,8.77934393159492,8.9436652436927,9.13969606066066,9.26199941033886,9.47676471716584,9.65736017647459
gasPrice-26,4,4.05146539239754,4.14454257587764,4.2177155032143,4.22303800794138,4.35031955392533,4.49255589925199,4.57868669627055,4.63479451073422,4.75076430398045,4.78514457660771,4.91578470474481,5.06819494824767,5.15156962069623,5.16434447607134,5.24580043834532,5.33534521472494,5.404307551428,5.44554378931169,5.57992979865458,5.67309046707349,5.6832687824765,5.88472440358513,5.99469561954112,6.16584213761562,6.32050023190291,6.4370304909469,6.49340290560564,6.57598741973744,6.75218831682334,6.89931105797835,7.01296934371174,7.17947184349598,7.36352616669431,7.54238186103668,7.62845780584568,7.68564847025435,7.84215335953205,8.0163974012713,8.23372403336386,8.5127118503066,8.61517497700271,8.77850895780192,8.78994143746523,8.97308969704728,9.0729334297799,9.20271347246953,9.40305653419198,9.63750531587916,9.83249038662931
gasPrice-27,4,4.09488947895034,4.18795901681898,4.26169060882468,4.36835340027194,4.46572284970862,4.56087523690169,4.60562551815531,4.77272914100024,4.89197960448744,5.00724364636975,5.01209909776916,5.06203506879115,5.15466781080384,5.30721180338057,5.36729711209907,5.50039155424831,5.64621570888078,5.78843901326479,5.98422145240658,6.0637061784831,6.22641784247758,6.37558754305206,6.43568866757784,6.51494573072795,6.71484493378282,6.79112977686834,6.97116252352234,7.15723761120994,7.35197171130233,7.52240324864896,7.65919292898683,7.79924359393261,8.06915455812949,8.18599792597434,8.19239076357947,8.29520144868927,8.42990069530059,8.55684132764378,8.65442371166276,8.77051125897981,8.84897902291914,9.07234607133694,9.10574862949377,9.29207722069731,9.39285580587617,9.54639429995757,9.84678318080007,9.9017583998543,10.0892567689735
gasPrice-28,4,4.09047340256473,4.17800000649897,4.28002116986837,4.3980948752795,4.53471777628893,4.65424284355784,4.71276393493737,4.8361690003966,4.90549759714888,4.97912624938591,5.07189408592514,5.22027719752238,5.34914618898686,5.50492915167318,5.62796145815697,5.75335488380969,5.85820567325478,6.03332044162646,6.15782943371894,6.16475686924102,6.22141546894431,6.39535781135832,6.58313721424478,6.66488844822387,6.79176654969283,6.87606315974861,6.99569306791261,7.19733693151101,7.40137996694904,7.46449093174491,7.62329300859602,7.91989042963569,8.16999513175115,8.35482587477149,8.44858434629084,8.63938715988792,8.72302610337897,8.92943683527544,9.17319256022502,9.41008356931039,9.51931126099768,9.70032580438725,9.74804358622237,9.90899321281982,9.99738039351833,10.0968283130676,10.2325506040595,10.4214689984501,10.5974263512441
gasPrice-29,4,4.05420764270648,4.13704433960391,4.20030274783159,4.2650404449815,4.33015445359707,4.41419255668959,4.54392292103281,4.59747475450137,4.63916067076782,4.70574757896017,4.84461833100372,4.87539563697075,5.01434447205138,5.10199847298948,5.22083089872277,5.31598210506073,5.36139746561883,5.42983693819758,5.49929655022194,5.58588504594075,5.79541200882524,5.8916389655029,6.04494592855034,6.17430696343232,6.24764916502415,6.33102358267167,6.4536440740074,6.49532951629805,6.69417049428276,6.91003566477817,7.06965302618682,7.08350887796245,7.25525728676772,7.45542123050312,7.51738259437414,7.7443038932208,7.90985166145786,8.07707080729888,8.32662082861665,8.4235335707067,8.50024349937739,8.68052957371941,8.83636059668233,8.99679301030685,9.03965764744895,9.22018206666336,9.40716873867094,9.55653466386766,9.7656313184619
gasPrice-30,4,4.0469499636457,4.1344218573434,4.1385325421102,4.19374718507539,4.31351117674463,4.43220718252081,4.5001479328453,4.58569871364529,4.68971977414747,4.79404124342133,4.86766036188804,4.95413190892797,5.05586047968657,5.14057014618635,5.26681785728946,5.39429916163021,5.54992053278932,5.68056032746122,5.82360764182033,5.90270534579593,6.05474237464809,6.10275310075899,6.22623449578825,6.33665114635984,6.46780476926928,6.60645177876869,6.69360348504545,6.82033574262173,6.99945652227239,7.15274636429537,7.29522649159706,7.52134807916977,7.61100034599403,7.83229422971874,7.95615097407982,8.17071637818426,8.4600741717259,8.50776352711008,8.61316393080532,8.81518007618608,9.07428046612232,9.19354452978456,9.48138376109758,9.82134587680687,10.070721281183,10.2203562328213,10.5187041927484,10.7124882293534,10.8417126733292
gasPrice-31,4,4.10022425676115,4.17549921689819,4.30867916276128,4.44822393091927,4.50416019976815,4.63291351899367,4.65546118115286,4.70167978569872,4.73471375258307,4.81634419924831,4.94035458947197,5.03831576150427,5.09348916615977,5.1834939508844,5.26636434554474,5.43367577632216,5.61336108801712,5.74873671445777,5.85631382728687,6.03409711522343,6.18168112963976,6.28488387045023,6.44012389955722,6.55913047583462,6.77421219953337,6.88136411554832,7.01999078935944,7.17690956352433,7.45586765543524,7.60137703527058,7.83887263568339,8.0544982193569,8.33698234514647,8.5341957447508,8.84257872101638,8.85921975591334,8.91148845905713,9.09526154289597,9.22799944499469,9.25109797604229,9.3075846166961,9.46542721142645,9.60295270231448,9.68340390690282,9.99551030318277,10.0766770610837,10.185477755388,10.3575047094296,10.5602826604101
gasPrice-32,4,4.08079194733654,4.19319097214494,4.29887012788208,4.37594367244499,4.48369313319559,4.60501627675178,4.66686231179274,4.7513287336174,4.81215555288242,4.91814075874284,4.92777810248585,5.0468676978046,5.14392211210411,5.24672676458035,5.29519682641481,5.45077904294579,5.56852365847787,5.64796487052227,5.76216502487308,5.9297981584958,6.00502434570461,6.17200015386773,6.24707158532169,6.37337581619402,6.45555165511989,6.64336124960876,6.77319051603342,6.90864763365785,7.04299019988518,7.08875686564213,7.15344345760165,7.25123478045285,7.38371904437507,7.5719796292542,7.68971108748117,7.7858156775574,7.82085158502241,8.06468078214365,8.17307492294287,8.44582010574402,8.56936220017635,8.81220151912165,9.11462105345523,9.40452848145418,9.64917120143786,9.80117159257919,9.86341705825257,10.0244183235139,10.2385172080349
gasPrice-33,4,4.0781167333807,4.14169914988688,4.17266909430076,4.21042829581034,4.22504890244978,4.343750337024,4.45191602991871,4.57095433760522,4.72332699847792,4.82973670318956,4.90115277477268,4.94731977539474,5.12054032621861,5.19605755414643,5.34320838526163,5.48348912445851,5.61632583528214,5.77364504708681,5.91103407310761,6.09280349874021,6.22717800803743,6.37264780602927,6.46622859712342,6.55215107638255,6.6165133689657,6.78397707229013,6.88301182452236,6.99316738272505,7.03245602034778,7.24188153897577,7.29701387070785,7.47187369523793,7.75543147953164,7.95639664625549,8.18137881760253,8.24759617983746,8.42419308494978,8.50731801588924,8.69681863242977,8.84966565653536,8.88192315170565,8.9212601469408,9.11972404240191,9.44464245154303,9.70608798860067,9.83766870656938,10.0710005166878,10.3120866291947,10.5640792225069
gasPrice-34,4,4.08721845789698,4.18781956966809,4.26838860270931,4.37068045977716,4.52867954132187,4.70222409427126,4.81927715676063,4.91309180839014,5.04874694321886,5.12866757858967,5.26460217092373,5.3462412599579,5.42675613769132,5.49559551867706,5.51506279631974,5.62620688633332,5.73496120044333,5.7578861204417,5.91111540848449,6.09393363805533,6.19713569524983,6.32017699779931,6.40918362298804,6.64321121955175,6.81051527504114,7.03165807382832,7.25608127315028,7.40268752325713,7.573411940858,7.72438314208275,7.92076450852054,8.19412314960829,8.35659260393646,8.47516840542785,8.67562248255106,8.84379971973886,8.91212917180231,9.05640399070501,9.21765473107321,9.43277007977561,9.72203210805647,9.75742144930218,9.94186704588217,10.0376924002873,10.3190541882441,10.5506543254795,10.8282166500935,11.1206463662061,11.2508508539496
